Product_Key	metier	Prix Unitaire Facture	Date	QTY_STOCK	Qte Commandee Unite
49582	PAT	100.47	03/02/2016 00:00	20	5
50272	NEGOCE	68.16	03/02/2016 00:00		5
50400	NEGOCE	30.66	03/02/2016 00:00		5
50475	NEGOCE	19.07	03/02/2016 00:00		5
50971	NEGOCE	378.9	03/02/2016 00:00		5
51489	NEGOCE	59.03	03/02/2016 00:00		5
51576	NEGOCE	12.67	03/02/2016 00:00		5
49187	PAT	66.21	04/02/2016 00:00	565	5
49542	PAT	51.27	04/02/2016 00:00	330	5
49807	PAT	107.63	04/02/2016 00:00	300	5
48693	BOUL	19.47	05/02/2016 00:00	510	5
49187	PAT	66.21	05/02/2016 00:00	565	5
49411	VIEN	47.66	05/02/2016 00:00	90	5
50297	NEGOCE	12.67	05/02/2016 00:00		5
50831	NEGOCE	105	05/02/2016 00:00		5
51184	NEGOCE	144.87	05/02/2016 00:00		5
51196	NEGOCE	138.88	05/02/2016 00:00		5
51489	NEGOCE	59.03	05/02/2016 00:00		5
51835	NEGOCE	234	05/02/2016 00:00		5
52006	NEGOCE	43.33	05/02/2016 00:00		5
53762	NEGOCE	113.33	05/02/2016 00:00		5
61967	NEGOCE	148.84	05/02/2016 00:00		5
49419	PAT	287.08	06/02/2016 00:00	67	5
48631	BOUL	28.9	08/02/2016 00:00	550	5
49807	PAT	107.63	08/02/2016 00:00	300	5
49411	VIEN	53.33	09/02/2016 00:00	90	5
49542	PAT	51.27	09/02/2016 00:00	330	5
49582	PAT	100.47	10/02/2016 00:00	20	5
50181	NEGOCE	444.42	10/02/2016 00:00		5
50306	NEGOCE	40	10/02/2016 00:00		5
50475	NEGOCE	19.07	10/02/2016 00:00		5
50971	NEGOCE	252.6	10/02/2016 00:00		5
51603	NEGOCE	226.64999999999998	10/02/2016 00:00		5
52006	NEGOCE	43.33	10/02/2016 00:00		5
52083	NEGOCE	166.66	10/02/2016 00:00		5
53762	NEGOCE	113.33	10/02/2016 00:00		5
49187	PAT	66.21	11/02/2016 00:00	565	5
49525	PAT	82.04	11/02/2016 00:00	205	5
49542	PAT	51.27	11/02/2016 00:00	330	5
49582	PAT	100.47	11/02/2016 00:00	20	5
49807	PAT	107.63	11/02/2016 00:00	300	5
48631	BOUL	28.9	12/02/2016 00:00	550	5
49285	PAT	123.82	12/02/2016 00:00	44	5
49554	PAT	85.35	12/02/2016 00:00	60	5
50901	NEGOCE	430.02	12/02/2016 00:00		5
50994	NEGOCE	259.46999999999997	12/02/2016 00:00		5
51057	NEGOCE	1637.83	12/02/2016 00:00		5
53762	NEGOCE	113.33	12/02/2016 00:00		5
61047	NEGOCE	24	12/02/2016 00:00		5
49419	PAT	287.08	13/02/2016 00:00	67	5
49421	PAT	265.89	13/02/2016 00:00	103	5
49554	PAT	85.35	13/02/2016 00:00	60	5
49582	PAT	100.47	13/02/2016 00:00	20	5
48631	BOUL	26.877	15/02/2016 00:00	550	5
49542	PAT	51.27	15/02/2016 00:00	330	5
49554	PAT	85.35	16/02/2016 00:00	60	5
49419	PAT	215.31	17/02/2016 00:00	67	5
49421	PAT	265.89	17/02/2016 00:00	103	5
49525	PAT	82.04	17/02/2016 00:00	205	5
49582	PAT		17/02/2016 00:00	20	5
50390	NEGOCE		17/02/2016 00:00		5
50475	NEGOCE	19.07	17/02/2016 00:00		5
50587	NEGOCE	219.73	17/02/2016 00:00		5
51184	NEGOCE		17/02/2016 00:00		5
51434	NEGOCE	21.07	17/02/2016 00:00		5
51489	NEGOCE	59.03	17/02/2016 00:00		5
51739	NEGOCE	173.33	17/02/2016 00:00		5
53762	NEGOCE	113.33	17/02/2016 00:00		5
57633	NEGOCE	261.34	17/02/2016 00:00		5
49028	CUIS	120.93	19/02/2016 00:00	70	5
49098	CUIS	41.89	19/02/2016 00:00	65	5
49411	VIEN	53.33	19/02/2016 00:00	90	5
49582	PAT	100.47	19/02/2016 00:00	20	5
50421	NEGOCE	40.53	19/02/2016 00:00		5
50971	NEGOCE	252.6	19/02/2016 00:00		5
51184	NEGOCE	108.33	19/02/2016 00:00		5
51576	NEGOCE	12.67	19/02/2016 00:00		5
57633	NEGOCE	294.02	19/02/2016 00:00		5
49525	PAT	82.04	20/02/2016 00:00	205	5
49187	PAT		22/02/2016 00:00	565	5
48693	BOUL	19.47	23/02/2016 00:00	510	5
49554	PAT	85.35	23/02/2016 00:00	60	5
49582	PAT	100.47	23/02/2016 00:00	20	5
49807	PAT	107.63	23/02/2016 00:00	300	5
52461	NEGOCE	100	23/02/2016 00:00		5
52664	NEGOCE	33.98	23/02/2016 00:00		5
52760	NEGOCE	102.66	23/02/2016 00:00		5
49285	PAT	371.46	24/02/2016 00:00	44	5
49421	PAT	354.52	24/02/2016 00:00	103	5
49582	PAT	100.47	24/02/2016 00:00	20	5
50292	NEGOCE	94.22	24/02/2016 00:00		5
50350	NEGOCE	172	24/02/2016 00:00		5
50423	NEGOCE	52.56	24/02/2016 00:00		5
50475	NEGOCE	19.07	24/02/2016 00:00		5
50971	NEGOCE	252.6	24/02/2016 00:00		5
51184	NEGOCE	144.87	24/02/2016 00:00		5
51603	NEGOCE	151.1	24/02/2016 00:00		5
52006	NEGOCE	43.33	24/02/2016 00:00		5
52486	NEGOCE		24/02/2016 00:00		5
52537	NEGOCE		24/02/2016 00:00		5
53762	NEGOCE	113.33	24/02/2016 00:00		5
49187	PAT	66.21	25/02/2016 00:00	565	5
49525	PAT	82.04	25/02/2016 00:00	205	5
49542	PAT	51.27	25/02/2016 00:00	330	5
53586	NEGOCE		25/02/2016 00:00		5
49028	CUIS	120.93	26/02/2016 00:00	70	5
49098	CUIS	41.89	26/02/2016 00:00	65	5
49525	PAT	82.04	26/02/2016 00:00	205	5
50294	NEGOCE	620	26/02/2016 00:00		5
52561	NEGOCE		27/02/2016 00:00		5
53025	NEGOCE	1428.57	27/02/2016 00:00		5
49807	PAT	107.63	29/02/2016 00:00	300	5
48693	BOUL	19.47	01/03/2016 00:00	510	5
48839	CUIS	442.68	01/03/2016 00:00	30	5
49028	CUIS	120.93	01/03/2016 00:00	70	5
49285	PAT	371.46	02/03/2016 00:00	44	5
49411	VIEN	53.33	02/03/2016 00:00	90	5
50433	NEGOCE	42.54	02/03/2016 00:00		5
50475	NEGOCE	19.07	02/03/2016 00:00		5
50905	NEGOCE	133.38	02/03/2016 00:00		5
51184	NEGOCE	144.87	02/03/2016 00:00		5
51196	NEGOCE	138.88	02/03/2016 00:00		5
51576	NEGOCE	12.67	02/03/2016 00:00		5
51840	NEGOCE	48.13	02/03/2016 00:00		5
61047	NEGOCE	24	02/03/2016 00:00		5
49187	PAT	142.01	03/03/2016 00:00	565	5
49582	PAT		03/03/2016 00:00	20	5
48693	BOUL	19.47	04/03/2016 00:00	510	5
49542	PAT	51.27	04/03/2016 00:00	330	5
49582	PAT	200.94	04/03/2016 00:00	20	5
50319	NEGOCE	60	04/03/2016 00:00		5
50587	NEGOCE	703.83	04/03/2016 00:00		5
51739	NEGOCE	173.33	04/03/2016 00:00		5
53278	NEGOCE	212.96	04/03/2016 00:00		5
57633	NEGOCE	163.35	04/03/2016 00:00		5
61047	NEGOCE	24	04/03/2016 00:00		5
61967	NEGOCE	148.84	04/03/2016 00:00		5
49028	CUIS	120.93	05/03/2016 00:00	70	5
49098	CUIS	41.89	05/03/2016 00:00	65	5
49411	VIEN	53.33	05/03/2016 00:00	90	5
49419	PAT	287.08	05/03/2016 00:00	67	5
49807	PAT		07/03/2016 00:00	300	5
48693	BOUL	19.47	08/03/2016 00:00	510	5
49525	PAT	82.04	08/03/2016 00:00	205	5
49582	PAT	100.47	08/03/2016 00:00	20	5
49807	PAT	107.63	08/03/2016 00:00	300	5
49525	PAT	82.04	09/03/2016 00:00	205	5
49554	PAT	85.35	09/03/2016 00:00	60	5
51184	NEGOCE	144.87	09/03/2016 00:00		5
51196	NEGOCE	138.88	09/03/2016 00:00		5
51576	NEGOCE		09/03/2016 00:00		5
51603	NEGOCE	226.64999999999998	09/03/2016 00:00		5
51840	NEGOCE	48.13	09/03/2016 00:00		5
49187	PAT	66.21	10/03/2016 00:00	565	5
49285	PAT	123.82	10/03/2016 00:00	44	5
49411	VIEN	53.33	10/03/2016 00:00	90	5
49415	PAT	100.78	10/03/2016 00:00	44	5
49419	PAT	71.77	10/03/2016 00:00	67	5
49421	PAT	88.63	10/03/2016 00:00	103	5
49807	PAT	107.63	10/03/2016 00:00	300	5
49419	PAT	143.54	11/03/2016 00:00	67	5
49421	PAT	177.26	11/03/2016 00:00	103	5
49554	PAT	85.35	11/03/2016 00:00	60	5
50319	NEGOCE	66	11/03/2016 00:00		5
50421	NEGOCE	55.86	11/03/2016 00:00		5
50423	NEGOCE	77.76	11/03/2016 00:00		5
50438	NEGOCE	55.86	11/03/2016 00:00		5
51057	NEGOCE	1637.83	11/03/2016 00:00		5
51184	NEGOCE	144.87	11/03/2016 00:00		5
53762	NEGOCE	113.33	11/03/2016 00:00		5
61017	NEGOCE	11.33	11/03/2016 00:00		5
61047	NEGOCE	24	11/03/2016 00:00		5
49028	CUIS	120.93	12/03/2016 00:00	70	5
49098	CUIS	41.89	12/03/2016 00:00	65	5
48631	BOUL	28.9	15/03/2016 00:00	550	5
48693	BOUL	19.47	15/03/2016 00:00	510	5
49028	CUIS	120.93	15/03/2016 00:00	70	5
49098	CUIS	41.89	15/03/2016 00:00	65	5
49525	PAT	82.04	15/03/2016 00:00	205	5
49807	PAT	107.63	15/03/2016 00:00	300	5
49028	CUIS	120.93	16/03/2016 00:00	70	5
50994	NEGOCE	86.49	16/03/2016 00:00		5
51184	NEGOCE	144.87	16/03/2016 00:00		5
51489	NEGOCE		16/03/2016 00:00		5
51854	NEGOCE		16/03/2016 00:00		5
49187	PAT	66.21	17/03/2016 00:00	565	5
49807	PAT	107.63	17/03/2016 00:00	300	5
49098	CUIS	41.89	18/03/2016 00:00	65	5
49525	PAT	82.04	18/03/2016 00:00	205	5
50197	NEGOCE	5.23	18/03/2016 00:00		5
51489	NEGOCE	59.03	18/03/2016 00:00		5
51739	NEGOCE	173.33	18/03/2016 00:00		5
53762	NEGOCE	113.33	18/03/2016 00:00		5
57612	NEGOCE	380.66999999999996	18/03/2016 00:00		5
58193	NEGOCE	294.02	18/03/2016 00:00		5
48631	BOUL	28.9	19/03/2016 00:00	550	5
49028	CUIS	120.93	19/03/2016 00:00	70	5
49098	CUIS	41.89	19/03/2016 00:00	65	5
49379	PAT	153.52	19/03/2016 00:00	19	5
49411	VIEN	53.33	19/03/2016 00:00	90	5
49525	PAT	82.04	19/03/2016 00:00	205	5
48693	BOUL	19.47	21/03/2016 00:00	510	5
49411	VIEN	53.33	22/03/2016 00:00	90	5
49554	PAT	85.35	22/03/2016 00:00	60	5
49582	PAT	100.47	22/03/2016 00:00	20	5
49807	PAT	107.63	22/03/2016 00:00	300	5
49285	PAT	371.46	23/03/2016 00:00	44	5
49411	VIEN	53.33	23/03/2016 00:00	90	5
49419	PAT	287.08	23/03/2016 00:00	67	5
49525	PAT	82.04	23/03/2016 00:00	205	5
49582	PAT	100.47	23/03/2016 00:00	20	5
50438	NEGOCE	30.66	23/03/2016 00:00		5
51576	NEGOCE	12.67	23/03/2016 00:00		5
51739	NEGOCE	173.33	23/03/2016 00:00		5
51840	NEGOCE	48.13	23/03/2016 00:00		5
61017	NEGOCE	11.33	23/03/2016 00:00		5
49411	VIEN		24/03/2016 00:00	90	5
49582	PAT	100.47	25/03/2016 00:00	20	5
51576	NEGOCE	12.67	25/03/2016 00:00		5
52006	NEGOCE	43.33	25/03/2016 00:00		5
57612	NEGOCE	511.34	25/03/2016 00:00		5
49582	PAT	100.47	29/03/2016 00:00	20	5
49826	PAT	139.94	29/03/2016 00:00	12	5
49582	PAT	100.47	30/03/2016 00:00	20	5
50181	NEGOCE	666.63	30/03/2016 00:00		5
50319	NEGOCE	40	30/03/2016 00:00		5
50475	NEGOCE	19.07	30/03/2016 00:00		5
50905	NEGOCE	133.38	30/03/2016 00:00		5
51576	NEGOCE	12.67	30/03/2016 00:00		5
52006	NEGOCE	43.33	30/03/2016 00:00		5
53762	NEGOCE	113.33	30/03/2016 00:00		5
49187	PAT	66.21	31/03/2016 00:00	565	5
49542	PAT	51.27	31/03/2016 00:00	330	5
49807	PAT	107.63	31/03/2016 00:00	300	5
50551	NEGOCE	933.36	27/01/2016 00:00		4.949999999999999
50551	NEGOCE	622.24	12/02/2016 00:00		4.91
50551	NEGOCE	622.24	03/02/2016 00:00		4.87
50120	NEGOCE	3507.08	05/02/2016 00:00		4.5
48757	CUIS	185.65	01/01/2016 00:00	92	4
48910	CUIS	183.14	01/01/2016 00:00	84	4
49291	PAT	151.79	01/01/2016 00:00	94	4
49392	PAT	120.96	01/01/2016 00:00	56	4
49639	PAT	94.14	01/01/2016 00:00	8	4
49834	PAT	611.65	01/01/2016 00:00	138	4
50157	NEGOCE	161.11	01/01/2016 00:00		4
50319	NEGOCE	20	01/01/2016 00:00		4
50415	NEGOCE	26.28	01/01/2016 00:00		4
50831	NEGOCE	91.79	01/01/2016 00:00		4
51434	NEGOCE	21.07	01/01/2016 00:00		4
51493	NEGOCE	238.57999999999998	01/01/2016 00:00		4
51603	NEGOCE	75.55	01/01/2016 00:00		4
48757	CUIS	371.3	02/01/2016 00:00	92	4
49285	PAT	371.46	02/01/2016 00:00	44	4
49421	PAT	265.89	02/01/2016 00:00	103	4
61967	NEGOCE	595.36	02/01/2016 00:00		4
48801	CUIS	226.41	04/01/2016 00:00	118	4
49388	PAT		04/01/2016 00:00	64	4
49392	PAT		04/01/2016 00:00	56	4
49428	PAT		04/01/2016 00:00	88	4
49521	PAT		04/01/2016 00:00	84	4
49639	PAT	94.14	04/01/2016 00:00	8	4
48801	CUIS	226.41	05/01/2016 00:00	118	4
48924	CUIS	42.26	05/01/2016 00:00	62	4
49392	PAT	129.8	05/01/2016 00:00	56	4
49415	PAT	100.78	05/01/2016 00:00	44	4
49419	PAT	71.77	05/01/2016 00:00	67	4
49421	PAT	88.63	05/01/2016 00:00	103	4
49428	PAT	111.63	05/01/2016 00:00	88	4
49548	PAT	85.06	05/01/2016 00:00	152	4
49421	PAT	265.89	06/01/2016 00:00	103	4
49532	PAT	41.18	06/01/2016 00:00	236	4
49703	PAT	182.19	06/01/2016 00:00	0	4
49834	PAT	611.65	06/01/2016 00:00	138	4
49927	PAT	1247.86	06/01/2016 00:00	238	4
50292	NEGOCE	94.22	06/01/2016 00:00		4
50341	NEGOCE	8	06/01/2016 00:00		4
50390	NEGOCE	26.28	06/01/2016 00:00		4
50415	NEGOCE	26.28	06/01/2016 00:00		4
51568	NEGOCE	111.12	06/01/2016 00:00		4
52083	NEGOCE	166.66	06/01/2016 00:00		4
53564	NEGOCE	60	06/01/2016 00:00		4
48801	CUIS	226.41	07/01/2016 00:00	118	4
48983	CUIS	269.08	07/01/2016 00:00	70	4
49392	PAT		07/01/2016 00:00	56	4
49521	PAT	67.76	07/01/2016 00:00	84	4
49291	PAT	151.79	08/01/2016 00:00	94	4
49421	PAT	177.26	08/01/2016 00:00	103	4
49428	PAT	114.59	08/01/2016 00:00	88	4
49532	PAT	41.18	08/01/2016 00:00	236	4
49703	PAT	182.19	08/01/2016 00:00	0	4
50433	NEGOCE	42.54	08/01/2016 00:00		4
50905	NEGOCE	133.38	08/01/2016 00:00		4
51434	NEGOCE	42.14	08/01/2016 00:00		4
48757	CUIS	371.3	09/01/2016 00:00	92	4
49388	PAT	112.65	09/01/2016 00:00	64	4
49392	PAT	241.92	09/01/2016 00:00	56	4
49521	PAT	67.76	09/01/2016 00:00	84	4
49834	PAT	1163.74	09/01/2016 00:00	138	4
49927	PAT	623.93	11/01/2016 00:00	238	4
48910	CUIS	183.14	12/01/2016 00:00	84	4
48924	CUIS	42.26	12/01/2016 00:00	62	4
48983	CUIS	158.82	12/01/2016 00:00	70	4
49285	PAT	247.64	12/01/2016 00:00	44	4
49291	PAT	303.58	12/01/2016 00:00	94	4
49392	PAT	129.8	12/01/2016 00:00	56	4
49548	PAT	85.06	12/01/2016 00:00	152	4
49834	PAT	611.65	12/01/2016 00:00	138	4
49927	PAT	623.93	12/01/2016 00:00	238	4
48801	CUIS	452.82	13/01/2016 00:00	118	4
49285	PAT	371.46	13/01/2016 00:00	44	4
49415	PAT	100.78	13/01/2016 00:00	44	4
49834	PAT	1223.3	13/01/2016 00:00	138	4
49927	PAT	1247.86	13/01/2016 00:00	238	4
50139	NEGOCE	480	13/01/2016 00:00		4
50290	NEGOCE	16	13/01/2016 00:00		4
50306	NEGOCE	20	13/01/2016 00:00		4
50322	NEGOCE	20	13/01/2016 00:00		4
50341	NEGOCE	8	13/01/2016 00:00		4
50415	NEGOCE	26.28	13/01/2016 00:00		4
50430	NEGOCE	83.28	13/01/2016 00:00		4
50433	NEGOCE		13/01/2016 00:00		4
50438	NEGOCE	15.33	13/01/2016 00:00		4
50947	NEGOCE	423.29999999999995	13/01/2016 00:00		4
51434	NEGOCE	21.07	13/01/2016 00:00		4
51493	NEGOCE	243.14	13/01/2016 00:00		4
49428	PAT		14/01/2016 00:00	88	4
49532	PAT	41.18	14/01/2016 00:00	236	4
49927	PAT	623.93	14/01/2016 00:00	238	4
49392	PAT	120.96	15/01/2016 00:00	56	4
49532	PAT	41.18	15/01/2016 00:00	236	4
50150	NEGOCE	6.33	15/01/2016 00:00		4
50297	NEGOCE	12.67	15/01/2016 00:00		4
51835	NEGOCE	151.67000000000002	15/01/2016 00:00		4
49388	PAT	112.65	16/01/2016 00:00	64	4
49532	PAT	41.18	16/01/2016 00:00	236	4
49639	PAT	94.14	16/01/2016 00:00	8	4
51657	NEGOCE	113.33	16/01/2016 00:00		4
49521	PAT		18/01/2016 00:00	84	4
48757	CUIS	185.65	19/01/2016 00:00	92	4
48801	CUIS	452.82	19/01/2016 00:00	118	4
48983	CUIS	158.82	19/01/2016 00:00	70	4
49392	PAT	129.8	19/01/2016 00:00	56	4
49428	PAT	111.63	19/01/2016 00:00	88	4
49548	PAT	85.06	19/01/2016 00:00	152	4
48757	CUIS	371.3	20/01/2016 00:00	92	4
49388	PAT	112.65	20/01/2016 00:00	64	4
49639	PAT	94.14	20/01/2016 00:00	8	4
49703	PAT	182.19	20/01/2016 00:00	0	4
50139	NEGOCE	480	20/01/2016 00:00		4
50181	NEGOCE	444.42	20/01/2016 00:00		4
50290	NEGOCE	16	20/01/2016 00:00		4
50292	NEGOCE	47.11	20/01/2016 00:00		4
50433	NEGOCE	21.27	20/01/2016 00:00		4
50973	NEGOCE	958.02	20/01/2016 00:00		4
51493	NEGOCE	121.57	20/01/2016 00:00		4
53564	NEGOCE	60	20/01/2016 00:00		4
48801	CUIS	226.41	21/01/2016 00:00	118	4
48983	CUIS	158.82	21/01/2016 00:00	70	4
49586	PAT		21/01/2016 00:00	164	4
49834	PAT	611.65	21/01/2016 00:00	138	4
49927	PAT	623.93	21/01/2016 00:00	238	4
48839	CUIS	295.12	22/01/2016 00:00	30	4
49291	PAT	303.58	22/01/2016 00:00	94	4
49379	PAT	153.52	22/01/2016 00:00	19	4
49388	PAT	112.65	22/01/2016 00:00	64	4
49415	PAT	100.78	22/01/2016 00:00	44	4
50112	NEGOCE	1084.32	22/01/2016 00:00		4
50157	NEGOCE	477.22	22/01/2016 00:00		4
50283	NEGOCE	47.82	22/01/2016 00:00		4
50319	NEGOCE	80	22/01/2016 00:00		4
50322	NEGOCE	80	22/01/2016 00:00		4
50414	NEGOCE	176	22/01/2016 00:00		4
50421	NEGOCE	61.32	22/01/2016 00:00		4
50571	NEGOCE		22/01/2016 00:00		4
50905	NEGOCE	66.69	22/01/2016 00:00		4
51207	NEGOCE	76	22/01/2016 00:00		4
51493	NEGOCE	360.15	22/01/2016 00:00		4
51657	NEGOCE	113.33	22/01/2016 00:00		4
57612	NEGOCE	386.34	22/01/2016 00:00		4
57633	NEGOCE	261.34	22/01/2016 00:00		4
49392	PAT	129.8	23/01/2016 00:00	56	4
49419	PAT	143.54	23/01/2016 00:00	67	4
49421	PAT	177.26	23/01/2016 00:00	103	4
49428	PAT	111.63	23/01/2016 00:00	88	4
49521	PAT	67.76	23/01/2016 00:00	84	4
49532	PAT	41.18	23/01/2016 00:00	236	4
49639	PAT	94.14	23/01/2016 00:00	8	4
48757	CUIS	185.65	25/01/2016 00:00	92	4
48801	CUIS	226.41	25/01/2016 00:00	118	4
48983	CUIS	269.08	25/01/2016 00:00	70	4
49521	PAT		25/01/2016 00:00	84	4
48801	CUIS	452.82	26/01/2016 00:00	118	4
48924	CUIS	42.26	26/01/2016 00:00	62	4
48983	CUIS	317.64	26/01/2016 00:00	70	4
49285	PAT	247.64	26/01/2016 00:00	44	4
49521	PAT	67.76	26/01/2016 00:00	84	4
49577	PAT	39.9993	26/01/2016 00:00	8	4
49639	PAT	94.14	26/01/2016 00:00	8	4
50222	NEGOCE		26/01/2016 00:00		4
48992	CUIS	146.98	27/01/2016 00:00	12	4
49388	PAT	112.65	27/01/2016 00:00	64	4
49392	PAT	120.96	27/01/2016 00:00	56	4
49419	PAT	143.54	27/01/2016 00:00	67	4
49428	PAT	114.59	27/01/2016 00:00	88	4
49521	PAT	135.52	27/01/2016 00:00	84	4
49639	PAT	94.14	27/01/2016 00:00	8	4
49834	PAT	1223.3	27/01/2016 00:00	138	4
50306	NEGOCE	20	27/01/2016 00:00		4
50421	NEGOCE	15.33	27/01/2016 00:00		4
50438	NEGOCE	15.33	27/01/2016 00:00		4
50587	NEGOCE	439.46	27/01/2016 00:00		4
50831	NEGOCE	183.58	27/01/2016 00:00		4
51603	NEGOCE	226.64999999999998	27/01/2016 00:00		4
48757	CUIS	185.65	29/01/2016 00:00	92	4
48910	CUIS	183.14	29/01/2016 00:00	84	4
49379	PAT	153.52	29/01/2016 00:00	19	4
49521	PAT	67.76	29/01/2016 00:00	84	4
50322	NEGOCE	46	29/01/2016 00:00		4
50415	NEGOCE	77.76	29/01/2016 00:00		4
50433	NEGOCE	42.54	29/01/2016 00:00		4
50438	NEGOCE	55.86	29/01/2016 00:00		4
51568	NEGOCE	222.24	29/01/2016 00:00		4
52006	NEGOCE	41.7	29/01/2016 00:00		4
48801	CUIS	452.82	30/01/2016 00:00	118	4
48924	CUIS	84.52	30/01/2016 00:00	62	4
48983	CUIS	317.64	30/01/2016 00:00	70	4
49388	PAT	112.65	30/01/2016 00:00	64	4
49392	PAT	120.96	30/01/2016 00:00	56	4
49415	PAT	201.56	30/01/2016 00:00	44	4
49421	PAT	354.52	30/01/2016 00:00	103	4
49428	PAT	114.59	30/01/2016 00:00	88	4
49532	PAT	41.18	30/01/2016 00:00	236	4
49639	PAT	94.14	30/01/2016 00:00	8	4
48756	CUIS	107.1	01/02/2016 00:00	336	4
49521	PAT	67.76	01/02/2016 00:00	84	4
49586	PAT	77.12	01/02/2016 00:00	164	4
49392	PAT	120.96	02/02/2016 00:00	56	4
49419	PAT	143.54	02/02/2016 00:00	67	4
49428	PAT	114.59	02/02/2016 00:00	88	4
49548	PAT	85.06	02/02/2016 00:00	152	4
49639	PAT	94.14	02/02/2016 00:00	8	4
48757	CUIS	371.3	03/02/2016 00:00	92	4
48801	CUIS	226.41	03/02/2016 00:00	118	4
48992	CUIS	146.98	03/02/2016 00:00	12	4
49415	PAT	201.56	03/02/2016 00:00	44	4
49521	PAT	67.76	03/02/2016 00:00	84	4
49532	PAT	41.18	03/02/2016 00:00	236	4
49639	PAT	94.14	03/02/2016 00:00	8	4
50139	NEGOCE	240	03/02/2016 00:00		4
50150	NEGOCE	6.33	03/02/2016 00:00		4
50283	NEGOCE	71.73	03/02/2016 00:00		4
50292	NEGOCE	47.11	03/02/2016 00:00		4
50438	NEGOCE	30.66	03/02/2016 00:00		4
50587	NEGOCE	659.1899999999999	03/02/2016 00:00		4
51568	NEGOCE	222.24	03/02/2016 00:00		4
48924	CUIS	42.26	04/02/2016 00:00	62	4
49532	PAT	41.18	04/02/2016 00:00	236	4
49586	PAT	77.12	04/02/2016 00:00	164	4
48757	CUIS	371.3	05/02/2016 00:00	92	4
49392	PAT	129.8	05/02/2016 00:00	56	4
49639	PAT	94.14	05/02/2016 00:00	8	4
49834	PAT	611.65	05/02/2016 00:00	138	4
50220	NEGOCE	226	05/02/2016 00:00		4
51607	NEGOCE	10.56	05/02/2016 00:00		4
57612	NEGOCE	125	05/02/2016 00:00		4
57633	NEGOCE	261.34	05/02/2016 00:00		4
48757	CUIS	371.3	06/02/2016 00:00	92	4
49004	CUIS	91.31	06/02/2016 00:00	50	4
49285	PAT	371.46	06/02/2016 00:00	44	4
49388	PAT	112.65	06/02/2016 00:00	64	4
49428	PAT	114.59	06/02/2016 00:00	88	4
49639	PAT	94.14	06/02/2016 00:00	8	4
51207	NEGOCE		06/02/2016 00:00		4
48801	CUIS	226.41	08/02/2016 00:00	118	4
48983	CUIS	269.08	08/02/2016 00:00	70	4
49927	PAT	1284.77	08/02/2016 00:00	238	4
48801	CUIS	226.41	09/02/2016 00:00	118	4
49419	PAT	143.54	09/02/2016 00:00	67	4
49421	PAT	177.26	09/02/2016 00:00	103	4
49428	PAT	114.59	09/02/2016 00:00	88	4
49532	PAT	41.18	09/02/2016 00:00	236	4
49548	PAT	85.06	09/02/2016 00:00	152	4
50294	NEGOCE	310	09/02/2016 00:00		4
49392	PAT	120.96	10/02/2016 00:00	56	4
49428	PAT	114.59	10/02/2016 00:00	88	4
49548	PAT	85.06	10/02/2016 00:00	152	4
50084	NEGOCE	32	10/02/2016 00:00		4
50272	NEGOCE	68.16	10/02/2016 00:00		4
50319	NEGOCE	20	10/02/2016 00:00		4
50322	NEGOCE	20	10/02/2016 00:00		4
50341	NEGOCE	8	10/02/2016 00:00		4
51568	NEGOCE	222.24	10/02/2016 00:00		4
48983	CUIS	158.82	11/02/2016 00:00	70	4
49521	PAT	67.76	11/02/2016 00:00	84	4
49586	PAT	77.12	11/02/2016 00:00	164	4
49388	PAT	112.65	12/02/2016 00:00	64	4
49392	PAT	120.96	12/02/2016 00:00	56	4
49419	PAT	71.77	12/02/2016 00:00	67	4
49421	PAT	88.63	12/02/2016 00:00	103	4
49428	PAT	114.59	12/02/2016 00:00	88	4
49639	PAT	94.14	12/02/2016 00:00	8	4
50297	NEGOCE	12.67	12/02/2016 00:00		4
50905	NEGOCE	156.69	12/02/2016 00:00		4
61017	NEGOCE	11.33	12/02/2016 00:00		4
48924	CUIS	84.52	13/02/2016 00:00	62	4
49285	PAT	371.46	13/02/2016 00:00	44	4
49392	PAT	120.96	13/02/2016 00:00	56	4
49548	PAT	85.06	13/02/2016 00:00	152	4
48801	CUIS	226.41	15/02/2016 00:00	118	4
48924	CUIS	42.26	15/02/2016 00:00	62	4
49586	PAT	77.12	15/02/2016 00:00	164	4
48983	CUIS	158.82	16/02/2016 00:00	70	4
49004	CUIS	91.31	16/02/2016 00:00	50	4
49285	PAT	247.64	16/02/2016 00:00	44	4
49428	PAT	114.59	16/02/2016 00:00	88	4
49548	PAT	85.06	16/02/2016 00:00	152	4
48757	CUIS	371.3	17/02/2016 00:00	92	4
48983	CUIS	317.64	17/02/2016 00:00	70	4
49285	PAT	247.64	17/02/2016 00:00	44	4
49392	PAT	120.96	17/02/2016 00:00	56	4
49428	PAT	114.59	17/02/2016 00:00	88	4
49521	PAT	67.76	17/02/2016 00:00	84	4
49639	PAT	94.14	17/02/2016 00:00	8	4
49703	PAT	182.19	17/02/2016 00:00	0	4
50306	NEGOCE		17/02/2016 00:00		4
50319	NEGOCE		17/02/2016 00:00		4
50322	NEGOCE		17/02/2016 00:00		4
50400	NEGOCE		17/02/2016 00:00		4
50415	NEGOCE		17/02/2016 00:00		4
50430	NEGOCE		17/02/2016 00:00		4
